Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
11.10016,S,11.10016,1.100317,0.008388595,0.7516434,0.00137615,85.72901,146.781,225.4667,0.4123811,126.7531,168.8961,5.933125,-62.4544193413046,-62.12605,-6.395968,1230.73174727601,1201.929,257.3673,77.58833,77.91386,7935.768,1501.108
11.20016,S,11.20016,1.095176,0.007826314,0.7525035,0.001284489,77.40142,146.7625,222.5455,0.3794829,126.6968,168.7576,5.921541,-63.6345263693382,-63.28458,-6.664449,1224.45899906508,1195.65,256.7122,77.55452,77.88227,8055.617,1526.812
11.30016,S,11.30016,1.089942,0.007241853,0.753404,0.001178518,70.39452,146.7477,219.6305,0.3431969,126.6406,168.6086,5.9085,-64.5279254781418,-64.16103,-6.871346,1218.09120238617,1189.278,256.0355,77.52038,77.85043,8174.833,1552.45
11.40017,S,11.40017,1.084613,0.007015788,0.7543496,0.001127896,64.23229,146.7367,216.7233,0.3236958,126.5843,168.4465,5.893602,-65.2379185646012,-64.8566,-7.043256,1211.6272502148,1182.812,255.3366,77.48631,77.81834,8293.406,1578.019
11.50017,S,11.50017,1.079236,0.007289312,0.7553373,0.00115926,59.56017,146.7282,213.8414,0.32784,126.528,168.2707,5.876763,-65.6276310994356,-65.23682,-7.151453,1205.12120809603,1176.305,254.6262,77.45248,77.78604,8411.329,1603.517
11.60017,S,11.60017,1.073823,0.007925948,0.75637,0.001249725,56.05555,146.722,210.9902,0.3482319,126.4717,168.0799,5.857836,-65.768643471093,-65.37231,-7.209407,1198.58344368193,1169.767,253.9071,77.41874,77.75347,8528.601,1628.944
11.70017,S,11.70017,1.068405,0.008560769,0.757448,0.001344165,53.96235,146.7174,208.1812,0.3690338,126.4155,167.8745,5.836837,-65.6108429037152,-65.21436,-7.20208,1192.0515537533,1163.235,253.1861,77.38477,77.7207,8645.219,1654.299
11.80017,S,11.80017,1.06299,0.008925294,0.758577,0.001397538,52.04017,146.7141,205.4181,0.3780302,126.3592,167.6535,5.813648,-65.4257428977624,-65.02991,-7.186003,1185.53072915594,1156.714,252.4646,77.35028,77.6877,8761.183,1679.581
11.90018,S,11.90018,1.057601,0.008945125,0.7598202,0.001395756,50.35875,146.7115,202.7255,0.3719887,126.3029,167.4155,5.788055,-65.2037307720497,-64.80961,-7.158279,1179.04572310215,1150.228,251.7487,77.31517,77.65443,8876.497,1704.792
12.00018,S,12.00018,1.052236,0.008750268,0.7611495,0.001355537,49.78249,146.7096,200.0933,0.3559566,126.2466,167.1568,5.759568,-64.7541068481084,-64.36614,-7.077738,1172.59655899999,1143.777,251.0385,77.27956,77.6209,8991.164,1729.931
12.10018,S,12.10018,1.046903,0.008550078,0.7531625,0.001311631,48.98885,146.7085,195.0877,0.3393754,126.1903,166.6591,5.697416,-63.8342499721352,-63.46074,-6.895357,1166.19563144766,1137.373,250.3371,77.24365,77.58706,9105.189,1755
12.20018,S,12.20018,1.041682,0.008411139,0.7387204,0.00128003,48.29954,146.7076,188.5734,0.3264039,126.1341,166.014,5.614522,-62.5628658423468,-62.20988,-6.636491,1159.93092830655,1131.102,249.6631,77.20754,77.55294,9218.58,1780
12.30019,S,12.30019,1.03602,0.008416684,0.7529734,0.001260983,0,146.7074,189.2593,0.3165468,126.106,165.314,5.519919,-73.2410848226646,-72.68158,-9.035731,1153.06114936776,1124.241,248.8528,77.17127,77.51873,9331.326,1804.928
12.40019,S,12.40019,1.029945,0.008536136,0.7355161,0.001266077,0,146.7074,181.8795,0.3126884,126.106,164.5626,5.414128,-71.6277108516412,-71.09634,-8.708582,1145.86312804658,1117.06,247.9673,77.13479,77.4843,9443.354,1829.769
12.50019,S,12.50019,1.024007,0.008670408,0.7184495,0.001273169,0,146.7074,174.8231,0.3094262,126.106,163.8281,5.310719,-70.0853056046526,-69.58067,-8.395262,1138.82476208352,1110.035,247.1137,77.09805,77.44959,9554.673,1854.523
12.60019,S,12.60019,1.018198,0.00886876,0.7017505,0.001288431,0,146.7074,168.0688,0.3082069,126.106,163.1094,5.209538,-68.609179734879,-68.12993,-8.095195,1131.93706306054,1103.157,246.291,77.06104,77.41454,9665.295,1879.193
12.7002,S,12.7002,1.012513,0.009075729,0.6854048,0.001306461,0,146.7074,161.6006,0.3076642,126.106,162.406,5.110516,-67.1958051858088,-66.7407,-7.807381,1125.19473015838,1096.421,245.4973,77.02378,77.3792,9775.238,1903.782
12.8002,S,12.8002,1.006948,0.009351895,0.6694013,0.001331729,0,146.7074,155.4032,0.3088029,126.106,161.7174,5.013573,-65.8418329077898,-65.40967,-7.531403,1118.5917645355,1089.821,244.7319,76.9863,77.34353,9884.517,1928.294
12.9002,S,12.9002,1.001496,0.00970178,0.6537198,0.001368195,0,146.7074,149.4594,0.312449,126.106,161.0427,4.918579,-64.5434606073474,-64.13309,-7.26671,1112.12100852361,1083.35,243.9933,76.9486,77.30756,9993.142,1952.73
13.0002,S,13.0002,0.9961551,0.01012887,0.6383551,0.001413468,0,146.7074,143.7582,0.3179528,126.106,160.3816,4.825512,-63.2983101343045,-62.90865,-7.01269,1105.77938713405,1077.005,243.2808,76.91069,77.27129,10101.13,1977.093
13.1002,S,13.1002,0.9909177,0.01062956,0.6232854,0.001469857,0,146.7074,138.284,0.3257417,126.106,159.7333,4.734232,-62.102905896366,-61.73293,-6.768772,1099.55976336141,1070.779,242.593,76.87257,77.2347,10208.48,2001.387
13.20021,S,13.20021,0.9857823,0.01119187,0.6085064,0.001532782,0,146.7074,133.027,0.3347145,126.106,159.0975,4.644731,-60.9551358439902,-60.60389,-6.534302,1093.45906214736,1064.669,241.9292,76.83423,77.19783,10315.22,2025.613
13.30021,S,13.30021,0.9807429,0.01179456,0.5940011,0.001600845,0,146.7074,127.9741,0.3445167,126.106,158.4737,4.556905,-59.8521476385648,-59.51874,-6.308658,1087.47116906734,1058.669,241.2882,76.79565,77.16066,10421.36,2049.773
13.40021,S,13.40021,0.9757959,0.01244859,0.5797591,0.00167417,0,146.7074,123.1151,0.3551362,126.106,157.8614,4.470695,-58.7916851764582,-58.47527,-6.091391,1081.5910623062,1052.774,240.6693,76.75684,77.12318,10526.9,2073.871
13.50021,S,13.50021,0.9709361,0.01316934,0.5657656,0.001755772,0,146.7074,118.4385,0.3671658,126.106,157.2598,4.386004,-57.7712348550705,-57.471,-5.882154,1075.8136930641,1046.979,240.0717,76.71777,77.08537,10631.86,2097.908
13.60022,S,13.60022,0.9661633,0.01389721,0.55202,0.00183773,0,146.7074,113.9383,0.3789135,126.106,156.6691,4.302846,-56.7894989542462,-56.5047,-5.680323,1070.13890315419,1041.284,239.4947,76.67844,77.04726,10736.24,2121.886
13.70022,S,13.70022,0.961476,0.01462889,0.5385184,0.001917114,0,146.7074,109.6071,0.3897933,126.106,156.0892,4.221197,-55.844852635911,-55.57479,-5.485461,1064.56358892789,1035.686,238.9375,76.63885,77.0089,10840.06,2145.808
13.80022,S,13.80022,0.956867,0.01543082,0.5252398,0.002004075,0,146.7074,105.4333,0.4018719,126.106,155.519,4.140918,-54.9347239809688,-54.6787,-5.297515,1059.08076248361,1030.178,238.3993,76.59904,76.97022,10943.33,2169.675
13.90022,S,13.90022,0.9523348,0.01626455,0.5121801,0.002095662,0,146.7074,101.4104,0.4145148,126.106,154.9583,4.06199,-54.0577206431572,-53.81508,-5.116085,1053.68835769957,1024.758,237.8796,76.55899,76.93125,11046.05,2193.489
14.00023,S,14.00023,0.9478772,0.01716522,0.4993332,0.002191492,0,146.7074,97.53201,0.4276221,126.106,154.407,3.984375,-53.2123907808303,-52.98251,-4.940867,1048.38330723227,1019.423,237.3777,76.51871,76.89198,11148.23,2217.251
14.10023,S,14.10023,0.9434903,0.01812086,0.4866877,0.002294651,0,146.7074,93.79025,0.4417658,126.106,153.8646,3.908004,-52.3970332467253,-52.17931,-4.771656,1043.16157865748,1014.169,236.893,76.4782,76.85239,11249.88,2240.965
14.20023,S,14.20023,0.9391719,0.0191277,0.4742374,0.002402262,0,146.7074,90.17919,0.4563561,126.106,153.3307,3.832842,-51.6103296213992,-51.4042,-4.608074,1038.02108796963,1008.994,236.4249,76.43745,76.81252,11351.01,2264.63
14.30023,S,14.30023,0.9349206,0.02016065,0.4619785,0.002510772,0,146.7074,86.69369,0.4707062,126.106,152.8053,3.75887,-50.8512030158494,-50.65614,-4.449756,1032.95878594448,1003.895,235.9728,76.39644,76.77234,11451.63,2288.25
14.40023,S,14.40023,0.930733,0.02120573,0.449901,0.00262053,0,146.7074,83.32715,0.4848866,126.106,152.2879,3.686029,-50.1181679829879,-49.93367,-4.296436,1027.97263854755,998.87,235.5363,76.35516,76.73186,11551.74,2311.825
14.50024,S,14.50024,0.9266069,0.02226867,0.4379989,0.002729629,0,146.7074,80.0745,0.498552,126.106,151.7783,3.61428,-49.410156061254,-49.23575,-4.147824,1023.05871532545,993.9151,235.1148,76.31359,76.69109,11651.36,2335.358
14.60024,S,14.60024,0.9225371,0.02333834,0.430111,0.002837092,0,146.7074,77.62415,0.5115382,126.106,151.2758,3.543537,-48.8764133907783,-48.70926,-4.038784,1018.2101529002,989.0236,234.7068,76.27174,76.65,11750.48,2358.849
14.70024,S,14.70024,0.918504,0.02441547,0.4255248,0.002940852,0,146.7074,75.81608,0.5234792,126.106,150.778,3.473458,-48.4821062114722,-48.31999,-3.961463,1013.40527392245,984.1744,234.3073,76.22958,76.6086,11849.12,2382.299
14.80024,S,14.80024,0.914501,0.0254993,0.4218808,0.003043653,0,146.7074,74.21048,0.5348864,126.106,150.2841,3.403927,-48.1318057205734,-47.97404,-3.893868,1008.63804351885,979.3616,233.915,76.18712,76.56689,11947.27,2405.71
14.90025,S,14.90025,0.9105247,0.02657354,0.4191571,0.003142543,0,146.7074,72.79606,0.5452605,126.106,149.7937,3.334885,-47.8230474719209,-47.669,-3.835402,1003.90451347927,974.5814,233.5288,76.14434,76.52488,12044.95,2429.083
15.00025,S,15.00025,0.9065711,0.02765286,0.4173347,0.003239441,0,146.7074,71.56213,0.5549592,126.106,149.3063,3.266265,-47.5534764989507,-47.40255,-3.785681,999.200345261359,969.8295,233.148,76.10124,76.48254,12142.14,2452.417
15.10025,S,15.10025,0.9026372,0.02872153,0.4164003,0.003331734,0,146.7074,70.4997,0.5635585,126.106,148.8215,3.198012,-47.321161578197,-47.1728,-3.744232,994.521955624882,965.1024,232.7718,76.0578,76.43989,12238.86,2475.712
15.20025,S,15.20025,0.8987193,0.02978415,0.4162802,0.00343254,0,146.7074,69.58978,0.5732812,126.106,148.4966,3.15227,-47.1218548936725,-46.97553,-3.710632,989.865343905844,960.3962,232.3993,76.01402,76.3969,12335.12,2498.971
15.30025,S,15.30025,0.894815,0.03079133,0.416319,0.003550634,0,146.7074,68.71848,0.5855248,126.106,148.4966,3.15227,-46.9308622190297,-46.78641,-3.679357,985.228236544981,955.7087,232.0299,75.96985,76.35358,12430.9,2522.192
15.40026,S,15.40026,0.890925,0.03162033,0.4163578,0.003649184,0,146.7074,67.85878,0.5941922,126.106,148.4966,3.15227,-46.7425287848101,-46.59998,-3.64772,980.611220476492,951.0405,231.6636,75.92518,76.30995,12526.21,2545.377
15.50026,S,15.50026,0.8870483,0.03226767,0.4163967,0.003726395,0,146.7074,67.01035,0.5991217,126.106,148.4966,3.15227,-46.5567918943952,-46.41618,-3.615675,976.013282291924,946.3905,231.3006,75.87996,76.26598,12621.06,2568.525
15.60026,S,15.60026,0.883185,0.03268513,0.4164356,0.003776388,0,146.7074,66.17311,0.5995174,126.106,148.4966,3.15227,-46.3736590487477,-46.23503,-3.583051,971.434599269772,941.7589,230.9408,75.83416,76.22166,12715.44,2591.637
15.70026,S,15.70026,0.8793352,0.03291376,0.4164746,0.003804807,0,146.7074,65.34695,0.5964317,126.106,148.4966,3.15227,-46.1930888918085,-46.05647,-3.550075,966.874912468196,937.1454,230.5843,75.78781,76.17698,12809.37,2614.713
15.80027,S,15.80027,0.8754981,0.03301103,0.4165136,0.003817623,0,146.7074,64.53159,0.5909181,126.106,148.4966,3.15227,-46.0149689341677,-45.88037,-3.516961,962.333542041556,932.5493,230.2311,75.74096,76.13194,12902.83,2637.754
15.90027,S,15.90027,0.8716739,0.03304723,0.4165526,0.003821633,0,146.7074,63.72686,0.5841069,126.106,148.4966,3.15227,-45.8392176832924,-45.70663,-3.483942,957.810722193224,927.9708,229.8813,75.69366,76.08652,12995.83,2660.76
16.00027,S,16.00027,0.8678623,0.03309264,0.4165918,0.003826605,0,146.7074,62.93261,0.5775228,126.106,148.4966,3.15227,-45.6657700890565,-45.53516,-3.451342,953.306041819816,923.4095,229.5348,75.64598,76.04073,13088.38,2683.731
16.10027,S,16.10027,0.8640636,0.03317943,0.416631,0.003836122,0,146.7074,62.14869,0.5716929,126.106,148.4966,3.15227,-45.4945538239202,-45.36588,-3.419263,948.819361319991,918.8653,229.1914,75.59798,75.99457,13180.47,2706.667
16.20028,S,16.20028,0.8602771,0.03337396,0.4166703,0.003857487,0,146.7074,61.3749,0.5676655,126.106,148.4966,3.15227,-45.3254951514021,-45.1987,-3.387924,944.350516270053,914.338,228.8512,75.54968,75.94803,13272.1,2729.569
16.30028,S,16.30028,0.8565027,0.03370063,0.4167097,0.003893103,0,146.7074,60.61116,0.5657236,126.106,148.4966,3.15227,-45.1585577138549,-45.03358,-3.357381,939.899203850879,909.8273,228.5141,75.50114,75.90112,13363.29,2752.438
16.40028,S,16.40028,0.8527405,0.03417107,0.4167492,0.003945885,0,146.7074,59.85728,0.5662076,126.106,148.4966,3.15227,-44.9936959875681,-44.87047,-3.327702,935.465136671,905.3329,228.1801,75.45233,75.8538,13454.03,2775.272
16.50028,S,16.50028,0.8489899,0.03475333,0.4167888,0.004011783,0,146.7074,59.11304,0.5684515,126.106,148.4966,3.15227,-44.8308776451894,-44.70935,-3.298729,931.048151742552,900.8547,227.8489,75.40326,75.80612,13544.31,2798.073
16.60028,S,16.60028,0.8452511,0.03541615,0.4168285,0.004087965,0,146.7074,58.37834,0.5719918,126.106,148.4966,3.15227,-44.6700949488682,-44.55022,-3.270364,926.648054256207,896.3925,227.5205,75.35387,75.75806,13634.15,2820.842
16.70029,S,16.70029,0.841524,0.03613579,0.4168684,0.004170254,0,146.7074,57.65306,0.576201,126.106,148.4966,3.15227,-44.511347373047,-44.39309,-3.242469,922.264668930561,891.9461,227.1949,75.30415,75.70961,13723.55,2843.578
16.80029,S,16.80029,0.8378083,0.03688312,0.4169082,0.004256601,0,146.7074,56.93704,0.5807709,126.106,148.4966,3.15227,-44.3546093881396,-44.23794,-3.214971,917.897704718853,887.5152,226.8721,75.25405,75.66077,13812.5,2866.281
16.90029,S,16.90029,0.8341039,0.03761147,0.4169482,0.004342145,0,146.7074,56.23011,0.5850302,126.106,148.4966,3.15227,-44.1998803697417,-44.08478,-3.187726,913.547265283233,883.0999,226.5521,75.20353,75.61153,13901,2888.953
17.00029,S,17.00029,0.8304107,0.03829785,0.4169882,0.00442126,0,146.7074,55.53217,0.5882389,126.106,148.4966,3.15227,-44.0471483494076,-43.93361,-3.160568,909.213048080102,878.6999,226.2348,75.15256,75.5619,13989.07,2911.592
17.1003,S,17.1003,0.8267284,0.03891437,0.4170283,0.004493942,0,146.7074,54.84309,0.5904324,126.106,148.4966,3.15227,-43.8964038335762,-43.78442,-3.133502,904.894665818392,874.3148,225.9202,75.1011,75.51186,14076.7,2934.2
17.2003,S,17.2003,0.8230569,0.0394798,0.4170685,0.004560199,0,146.7074,54.16264,0.591646,126.106,148.4966,3.15227,-43.7475773298769,-43.63714,-3.106531,900.591771007832,869.9442,225.6084,75.04916,75.4614,14163.89,2956.776
17.3003,S,17.3003,0.8193961,0.03996584,0.4171088,0.004616805,0,146.7074,53.4908,0.5915025,126.106,148.4966,3.15227,-43.6007029142896,-43.49181,-3.079571,896.304605927382,865.5884,225.2992,74.99671,75.41052,14250.65,2979.321
17.4003,S,17.4003,0.8157459,0.0404146,0.4171492,0.00466895,0,146.7074,52.82738,0.5907064,126.106,148.4966,3.15227,-43.4556910879821,-43.34833,-3.052765,892.032847310726,861.247,224.9928,74.94379,75.35922,14336.96,3001.836
17.50031,S,17.50031,0.8121063,0.04082632,0.4171896,0.004717418,0,146.7074,52.17231,0.5893796,126.106,148.4966,3.15227,-43.3125238929144,-43.20668,-3.026141,887.776351035071,856.9199,224.689,74.8904,75.30749,14422.85,3024.32
17.60031,S,17.60031,0.8084772,0.0412384,0.4172302,0.004764445,0,146.7074,51.52541,0.5878168,126.106,148.4966,3.15227,-43.1711551343904,-43.06681,-2.999752,883.535180931343,852.6071,224.388,74.83656,75.25533,14508.31,3046.774
17.70031,S,17.70031,0.8048583,0.04164755,0.4172708,0.004811869,0,146.7074,50.88665,0.5862501,126.106,148.4966,3.15227,-43.0315780886248,-42.92871,-2.973646,879.308875237615,848.3082,224.0895,74.78227,75.20273,14593.33,3069.198
17.80031,S,17.80031,0.8012496,0.04209089,0.4173115,0.004862723,0,146.7074,50.25583,0.5850438,126.106,148.4966,3.15227,-42.8937176335818,-42.7923,-2.947893,875.097257084448,844.023,223.7935,74.72757,75.14969,14677.92,3091.592
17.90031,S,17.90031,0.7976506,0.04258813,0.4173524,0.004919219,0,146.7074,49.6328,0.5844458,126.106,148.4966,3.15227,-42.7575469799691,-42.65755,-2.922542,870.900065711181,839.7512,223.5001,74.67245,75.0962,14762.09,3113.957
18.00032,S,18.00032,0.7940615,0.04313758,0.4173934,0.004982601,0,146.7074,49.0175,0.5845792,126.106,148.4966,3.15227,-42.6230376310608,-42.52443,-2.897618,866.717281528407,835.4928,223.2092,74.61694,75.04227,14845.83,3136.292
18.10032,S,18.10032,0.7904822,0.04374634,0.4174344,0.005051895,0,146.7074,48.40981,0.5853025,126.106,148.4966,3.15227,-42.4901566565794,-42.39291,-2.873081,862.548752992309,831.2476,222.9209,74.561,74.98786,14929.15,3158.599
18.20032,S,18.20032,0.7869122,0.04440441,0.4174756,0.005127508,0,146.7074,47.80962,0.5866391,126.106,148.4966,3.15227,-42.358894433212,-42.26298,-2.84894,858.394214868334,827.0154,222.6349,74.50464,74.933,15012.04,3180.876
18.30032,S,18.30032,0.7833517,0.04509554,0.4175169,0.005206228,0,146.7074,47.21681,0.5882008,126.106,148.4966,3.15227,-42.2292343003837,-42.13463,-2.825099,854.253507727968,822.796,222.3513,74.44784,74.87768,15094.51,3203.126
18.40033,S,18.40033,0.7798009,0.04583189,0.4175583,0.005291331,0,146.7074,46.63132,0.5903432,126.106,148.4966,3.15227,-42.1011616675654,-42.00784,-2.801641,850.126736974257,818.5895,222.0701,74.3906,74.82188,15176.56,3225.347
18.50033,S,18.50033,0.7762594,0.04656965,0.4175998,0.005376933,0,146.7074,46.05303,0.5923944,126.106,148.4966,3.15227,-41.9746561153483,-41.8826,-2.778412,846.01379067944,814.3958,221.7912,74.33289,74.76562,15258.19,3247.54
18.60033,S,18.60033,0.772727,0.04732656,0.4176415,0.005464311,0,146.7074,45.48177,0.5944933,126.106,148.4966,3.15227,-41.849689269042,-41.75888,-2.755437,841.914100475879,810.2143,221.5146,74.2747,74.70889,15339.4,3269.705
18.70033,S,18.70033,0.7692035,0.04808932,0.4176832,0.005552421,0,146.7074,44.91751,0.5965243,126.106,148.4966,3.15227,-41.7262593761276,-41.63668,-2.732691,837.827797194776,806.0451,221.2404,74.216,74.65164,15420.19,3291.843
18.80033,S,18.80033,0.765689,0.04885654,0.4177251,0.005640881,0,146.7074,44.3601,0.5984464,126.106,148.4966,3.15227,-41.6043257802418,-41.51596,-2.710164,833.754577181744,801.8879,220.9685,74.15681,74.5939,15500.56,3313.953
18.90034,S,18.90034,0.7621835,0.04958452,0.4177671,0.005725672,0,146.7074,43.8095,0.599841,126.106,148.4966,3.15227,-41.4839121151815,-41.39675,-2.68776,829.694680216656,797.743,220.6987,74.09708,74.53569,15580.52,3336.037
19.00034,S,19.00034,0.7586865,0.05030101,0.4178092,0.005808962,0,146.7074,43.26554,0.600949,126.106,148.4966,3.15227,-41.3649515092914,-41.27898,-2.665525,825.647380260121,793.6096,220.4311,74.03681,74.47697,15660.07,3358.093
19.10034,S,19.10034,0.7551984,0.05100781,0.4178514,0.005890487,0,146.7074,42.72821,0.6017529,126.106,148.4966,3.15227,-41.2474638858389,-41.16267,-2.643459,821.613189322158,789.4882,220.1658,73.97601,74.41772,15739.21,3380.123
19.20034,S,19.20034,0.7517188,0.05170938,0.4178938,0.005970853,0,146.7074,42.19735,0.6023225,126.106,148.4966,3.15227,-41.1313996298253,-41.04777,-2.621567,817.59149049979,785.3782,219.9026,73.91469,74.35797,15817.93,3402.126
19.30035,S,19.30035,0.7482474,0.05241129,0.4179363,0.006052265,0,146.7074,41.67289,0.6028845,126.106,148.4966,3.15227,-41.0167319257971,-40.93425,-2.599899,813.582127715782,781.2794,219.6416,73.85282,74.2977,15896.24,3424.103
19.40035,S,19.40035,0.7447847,0.05310772,0.4179789,0.006132865,0,146.7074,41.15475,0.6032551,126.106,148.4966,3.15227,-40.9034677535497,-40.82212,-2.578409,809.585470367881,777.1922,219.3827,73.79041,74.2369,15974.14,3446.055
19.50035,S,19.50035,0.7413303,0.05382476,0.4180216,0.006215886,0,146.7074,40.64285,0.6037534,126.106,148.4966,3.15227,-40.791551378506,-40.71132,-2.557164,805.601100601574,773.1161,219.1261,73.72746,74.17555,16051.64,3467.98
19.60035,S,19.60035,0.7378841,0.0545559,0.4180644,0.006300235,0,146.7074,40.13715,0.6042689,126.106,148.4966,3.15227,-40.6809811769837,-40.60185,-2.53614,801.628952612335,769.0511,218.8715,73.66399,74.11368,16128.73,3489.88
19.70036,S,19.70036,0.734446,0.05531108,0.4181075,0.00638742,0,146.7074,39.63744,0.6049405,126.106,148.4966,3.15227,-40.5717283435134,-40.49368,-2.515357,797.668771253013,764.9969,218.619,73.59997,74.05125,16205.41,3511.754
19.80036,S,19.80036,0.7310157,0.05609331,0.4181506,0.006477522,0,146.7074,39.14373,0.6057689,126.106,148.4966,3.15227,-40.4637728515021,-40.38679,-2.494816,793.720350375466,760.9533,218.3685,73.53541,73.98827,16281.68,3533.604
